province,month,objective,p_esta,m_esta
เพชรบูรณ์,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบูรณ์,ตุลาคม,ผลิต,0,0.0
เพชรบูรณ์,ตุลาคม,บริการ,0,0.0
เพชรบูรณ์,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
เพชรบูรณ์,พฤศจิกายน,ผลิต,0,0.0
เพชรบูรณ์,พฤศจิกายน,บริการ,0,0.0
เพชรบูรณ์,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
เพชรบูรณ์,ธันวาคม,ผลิต,0,0.0
เพชรบูรณ์,ธันวาคม,บริการ,0,0.0
แพร่,มกราคม,ขายส่ง/ขายปลีก,9,7.0
แพร่,มกราคม,ผลิต,4,3.7
แพร่,มกราคม,บริการ,6,5.2
แพร่,กุมภาพันธ์,ขายส่ง/ขายปลีก,5,5.5
แพร่,กุมภาพันธ์,ผลิต,1,1.0
แพร่,กุมภาพันธ์,บริการ,8,8.2
แพร่,มีนาคม,ขายส่ง/ขายปลีก,6,7.0
แพร่,มีนาคม,ผลิต,4,7.2
แพร่,มีนาคม,บริการ,2,1.05
แพร่,เมษายน,ขายส่ง/ขายปลีก,3,2.0
แพร่,เมษายน,ผลิต,2,3.05
แพร่,เมษายน,บริการ,3,6.0
แพร่,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
แพร่,พฤษภาคม,ผลิต,0,0.0
แพร่,พฤษภาคม,บริการ,0,0.0
แพร่,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
แพร่,มิถุนายน,ผลิต,0,0.0
แพร่,มิถุนายน,บริการ,0,0.0
แพร่,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
แพร่,กรกฎาคม,ผลิต,0,0.0
แพร่,กรกฎาคม,บริการ,0,0.0
แพร่,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
แพร่,สิงหาคม,ผลิต,0,0.0
แพร่,สิงหาคม,บริการ,0,0.0
แพร่,กันยายน,ขายส่ง/ขายปลีก,0,0.0
แพร่,กันยายน,ผลิต,0,0.0
แพร่,กันยายน,บริการ,0,0.0
แพร่,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
แพร่,ตุลาคม,ผลิต,0,0.0
แพร่,ตุลาคม,บริการ,0,0.0
แพร่,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
แพร่,พฤศจิกายน,ผลิต,0,0.0
แพร่,พฤศจิกายน,บริการ,0,0.0
แพร่,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
แพร่,ธันวาคม,ผลิต,0,0.0
แพร่,ธันวาคม,บริการ,0,0.0
แม่ฮ่องสอน,มกราคม,ขายส่ง/ขายปลีก,6,7.5
แม่ฮ่องสอน,มกราคม,ผลิต,0,0.0
แม่ฮ่องสอน,มกราคม,บริการ,4,6.2
แม่ฮ่องสอน,กุมภาพันธ์,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,กุมภาพันธ์,ผลิต,0,0.0
แม่ฮ่องสอน,กุมภาพันธ์,บริการ,4,5.0
แม่ฮ่องสอน,มีนาคม,ขายส่ง/ขายปลีก,1,1.0
แม่ฮ่องสอน,มีนาคม,ผลิต,1,5.0
แม่ฮ่องสอน,มีนาคม,บริการ,1,0.3
แม่ฮ่องสอน,เมษายน,ขายส่ง/ขายปลีก,1,5.0
แม่ฮ่องสอน,เมษายน,ผลิต,1,1.0
แม่ฮ่องสอน,เมษายน,บริการ,2,2.2
แม่ฮ่องสอน,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,พฤษภาคม,ผลิต,0,0.0
แม่ฮ่องสอน,พฤษภาคม,บริการ,0,0.0
แม่ฮ่องสอน,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,มิถุนายน,ผลิต,0,0.0
แม่ฮ่องสอน,มิถุนายน,บริการ,0,0.0
แม่ฮ่องสอน,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,กรกฎาคม,ผลิต,0,0.0
แม่ฮ่องสอน,กรกฎาคม,บริการ,0,0.0
แม่ฮ่องสอน,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,สิงหาคม,ผลิต,0,0.0
แม่ฮ่องสอน,สิงหาคม,บริการ,0,0.0
แม่ฮ่องสอน,กันยายน,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,กันยายน,ผลิต,0,0.0
แม่ฮ่องสอน,กันยายน,บริการ,0,0.0
แม่ฮ่องสอน,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,ตุลาคม,ผลิต,0,0.0
แม่ฮ่องสอน,ตุลาคม,บริการ,0,0.0
แม่ฮ่องสอน,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,พฤศจิกายน,ผลิต,0,0.0
แม่ฮ่องสอน,พฤศจิกายน,บริการ,0,0.0
แม่ฮ่องสอน,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,ธันวาคม,ผลิต,0,0.0
แม่ฮ่องสอน,ธันวาคม,บริการ,0,0.0
ลำปาง,มกราคม,ขายส่ง/ขายปลีก,17,16.81
ลำปาง,มกราคม,ผลิต,6,5.0
ลำปาง,มกราคม,บริการ,15,15.9
ลำปาง,กุมภาพันธ์,ขายส่ง/ขายปลีก,22,32.51
ลำปาง,กุมภาพันธ์,ผลิต,7,8.0
ลำปาง,กุมภาพันธ์,บริการ,24,25.75
ลำปาง,มีนาคม,ขายส่ง/ขายปลีก,12,11.9
ลำปาง,มีนาคม,ผลิต,14,34.3
ลำปาง,มีนาคม,บริการ,24,24.8
ลำปาง,เมษายน,ขายส่ง/ขายปลีก,12,20.9
ลำปาง,เมษายน,ผลิต,5,7.3
ลำปาง,เมษายน,บริการ,15,25.0
ลำปาง,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
ลำปาง,พฤษภาคม,ผลิต,0,0.0
ลำปาง,พฤษภาคม,บริการ,0,0.0
ลำปาง,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
ลำปาง,มิถุนายน,ผลิต,0,0.0
ลำปาง,มิถุนายน,บริการ,0,0.0
ลำปาง,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
ลำปาง,กรกฎาคม,ผลิต,0,0.0
ลำปาง,กรกฎาคม,บริการ,0,0.0
ลำปาง,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ลำปาง,สิงหาคม,ผลิต,0,0.0
ลำปาง,สิงหาคม,บริการ,0,0.0
ลำปาง,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ลำปาง,กันยายน,ผลิต,0,0.0
ลำปาง,กันยายน,บริการ,0,0.0
ลำปาง,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ลำปาง,ตุลาคม,ผลิต,0,0.0
ลำปาง,ตุลาคม,บริการ,0,0.0
ลำปาง,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
ลำปาง,พฤศจิกายน,ผลิต,0,0.0
ลำปาง,พฤศจิกายน,บริการ,0,0.0
ลำปาง,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
ลำปาง,ธันวาคม,ผลิต,0,0.0
ลำปาง,ธันวาคม,บริการ,0,0.0
ลำพูน,มกราคม,ขายส่ง/ขายปลีก,17,25.7
ลำพูน,มกราคม,ผลิต,4,8.5
ลำพูน,มกราคม,บริการ,19,20.1
ลำพูน,กุมภาพันธ์,ขายส่ง/ขายปลีก,8,41.71
ลำพูน,กุมภาพันธ์,ผลิต,2,1.2
ลำพูน,กุมภาพันธ์,บริการ,12,19.2
ลำพูน,มีนาคม,ขายส่ง/ขายปลีก,18,27.22
ลำพูน,มีนาคม,ผลิต,4,4.0
ลำพูน,มีนาคม,บริการ,18,35.4
ลำพูน,เมษายน,ขายส่ง/ขายปลีก,14,23.6
ลำพูน,เมษายน,ผลิต,4,6.6
ลำพูน,เมษายน,บริการ,10,7.7
ลำพูน,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
ลำพูน,พฤษภาคม,ผลิต,0,0.0
ลำพูน,พฤษภาคม,บริการ,0,0.0
ลำพูน,มิถุนายน,ขายส่ง/ขายปลีก,0,0.0
ลำพูน,มิถุนายน,ผลิต,0,0.0
ลำพูน,มิถุนายน,บริการ,0,0.0
ลำพูน,กรกฎาคม,ขายส่ง/ขายปลีก,0,0.0
ลำพูน,กรกฎาคม,ผลิต,0,0.0
ลำพูน,กรกฎาคม,บริการ,0,0.0
ลำพูน,สิงหาคม,ขายส่ง/ขายปลีก,0,0.0
ลำพูน,สิงหาคม,ผลิต,0,0.0
ลำพูน,สิงหาคม,บริการ,0,0.0
ลำพูน,กันยายน,ขายส่ง/ขายปลีก,0,0.0
ลำพูน,กันยายน,ผลิต,0,0.0
ลำพูน,กันยายน,บริการ,0,0.0
ลำพูน,ตุลาคม,ขายส่ง/ขายปลีก,0,0.0
ลำพูน,ตุลาคม,ผลิต,0,0.0
ลำพูน,ตุลาคม,บริการ,0,0.0
ลำพูน,พฤศจิกายน,ขายส่ง/ขายปลีก,0,0.0
