province,month,objective,p_esta,m_esta
พิษณุโลก,สิงหาคม,ขายส่ง/ขายปลีก,17,20.25
พิษณุโลก,สิงหาคม,ผลิต,3,6.2
พิษณุโลก,สิงหาคม,บริการ,22,43.6
พิษณุโลก,กันยายน,ขายส่ง/ขายปลีก,27,25.8
พิษณุโลก,กันยายน,ผลิต,9,10.889375
พิษณุโลก,กันยายน,บริการ,26,24.2
พิษณุโลก,ตุลาคม,ขายส่ง/ขายปลีก,16,23.5
พิษณุโลก,ตุลาคม,ผลิต,1,1.0
พิษณุโลก,ตุลาคม,บริการ,21,25.75
พิษณุโลก,พฤศจิกายน,ขายส่ง/ขายปลีก,10,12.6
พิษณุโลก,พฤศจิกายน,ผลิต,2,1.7
พิษณุโลก,พฤศจิกายน,บริการ,17,21.9
พิษณุโลก,ธันวาคม,ขายส่ง/ขายปลีก,12,17.15
พิษณุโลก,ธันวาคม,ผลิต,4,7.0
พิษณุโลก,ธันวาคม,บริการ,11,14.999999
เพชรบูรณ์,มกราคม,ขายส่ง/ขายปลีก,15,17.5
เพชรบูรณ์,มกราคม,ผลิต,4,6.2
เพชรบูรณ์,มกราคม,บริการ,10,10.0
เพชรบูรณ์,กุมภาพันธ์,ขายส่ง/ขายปลีก,13,15.2
เพชรบูรณ์,กุมภาพันธ์,ผลิต,0,0.0
เพชรบูรณ์,กุมภาพันธ์,บริการ,12,11.32
เพชรบูรณ์,มีนาคม,ขายส่ง/ขายปลีก,13,15.85
เพชรบูรณ์,มีนาคม,ผลิต,2,2.0
เพชรบูรณ์,มีนาคม,บริการ,14,12.7
เพชรบูรณ์,เมษายน,ขายส่ง/ขายปลีก,6,10.0
เพชรบูรณ์,เมษายน,ผลิต,5,6.0
เพชรบูรณ์,เมษายน,บริการ,9,13.31
เพชรบูรณ์,พฤษภาคม,ขายส่ง/ขายปลีก,18,20.9
เพชรบูรณ์,พฤษภาคม,ผลิต,4,4.0
เพชรบูรณ์,พฤษภาคม,บริการ,11,13.8
เพชรบูรณ์,มิถุนายน,ขายส่ง/ขายปลีก,10,15.0
เพชรบูรณ์,มิถุนายน,ผลิต,5,4.7
เพชรบูรณ์,มิถุนายน,บริการ,11,12.05
เพชรบูรณ์,กรกฎาคม,ขายส่ง/ขายปลีก,8,12.6
เพชรบูรณ์,กรกฎาคม,ผลิต,5,2.705
เพชรบูรณ์,กรกฎาคม,บริการ,20,26.9
เพชรบูรณ์,สิงหาคม,ขายส่ง/ขายปลีก,6,5.4
เพชรบูรณ์,สิงหาคม,ผลิต,2,1.5
เพชรบูรณ์,สิงหาคม,บริการ,15,22.28
เพชรบูรณ์,กันยายน,ขายส่ง/ขายปลีก,18,16.0
เพชรบูรณ์,กันยายน,ผลิต,1,0.5
เพชรบูรณ์,กันยายน,บริการ,15,17.65
เพชรบูรณ์,ตุลาคม,ขายส่ง/ขายปลีก,12,18.86
เพชรบูรณ์,ตุลาคม,ผลิต,4,11.05
เพชรบูรณ์,ตุลาคม,บริการ,19,17.6
เพชรบูรณ์,พฤศจิกายน,ขายส่ง/ขายปลีก,4,7.45
เพชรบูรณ์,พฤศจิกายน,ผลิต,1,5.0
เพชรบูรณ์,พฤศจิกายน,บริการ,14,17.6
เพชรบูรณ์,ธันวาคม,ขายส่ง/ขายปลีก,8,10.5
เพชรบูรณ์,ธันวาคม,ผลิต,1,3.0
เพชรบูรณ์,ธันวาคม,บริการ,3,2.25
แพร่,มกราคม,ขายส่ง/ขายปลีก,3,5.0
แพร่,มกราคม,ผลิต,1,1.0
แพร่,มกราคม,บริการ,6,5.5
แพร่,กุมภาพันธ์,ขายส่ง/ขายปลีก,3,3.25
แพร่,กุมภาพันธ์,ผลิต,1,0.5
แพร่,กุมภาพันธ์,บริการ,9,13.3
แพร่,มีนาคม,ขายส่ง/ขายปลีก,7,6.5
แพร่,มีนาคม,ผลิต,3,3.0
แพร่,มีนาคม,บริการ,6,9.3
แพร่,เมษายน,ขายส่ง/ขายปลีก,5,10.3
แพร่,เมษายน,ผลิต,0,0.0
แพร่,เมษายน,บริการ,7,6.04
แพร่,พฤษภาคม,ขายส่ง/ขายปลีก,1,1.0
แพร่,พฤษภาคม,ผลิต,3,3.0
แพร่,พฤษภาคม,บริการ,8,10.928888
แพร่,มิถุนายน,ขายส่ง/ขายปลีก,3,3.0
แพร่,มิถุนายน,ผลิต,0,0.0
แพร่,มิถุนายน,บริการ,5,9.0
แพร่,กรกฎาคม,ขายส่ง/ขายปลีก,9,20.2
แพร่,กรกฎาคม,ผลิต,3,4.9
แพร่,กรกฎาคม,บริการ,2,2.0
แพร่,สิงหาคม,ขายส่ง/ขายปลีก,7,5.375
แพร่,สิงหาคม,ผลิต,2,3.0
แพร่,สิงหาคม,บริการ,7,4.8
แพร่,กันยายน,ขายส่ง/ขายปลีก,5,6.2892
แพร่,กันยายน,ผลิต,1,1.0
แพร่,กันยายน,บริการ,9,7.1
แพร่,ตุลาคม,ขายส่ง/ขายปลีก,8,6.4
แพร่,ตุลาคม,ผลิต,1,3.0
แพร่,ตุลาคม,บริการ,12,8.4
แพร่,พฤศจิกายน,ขายส่ง/ขายปลีก,3,2.5
แพร่,พฤศจิกายน,ผลิต,1,1.0
แพร่,พฤศจิกายน,บริการ,5,4.2
แพร่,ธันวาคม,ขายส่ง/ขายปลีก,2,2.0
แพร่,ธันวาคม,ผลิต,2,2.0
แพร่,ธันวาคม,บริการ,6,4.6
แม่ฮ่องสอน,มกราคม,ขายส่ง/ขายปลีก,5,11.5
แม่ฮ่องสอน,มกราคม,ผลิต,0,0.0
แม่ฮ่องสอน,มกราคม,บริการ,4,10.0
แม่ฮ่องสอน,กุมภาพันธ์,ขายส่ง/ขายปลีก,2,6.0
แม่ฮ่องสอน,กุมภาพันธ์,ผลิต,0,0.0
แม่ฮ่องสอน,กุมภาพันธ์,บริการ,6,17.0
แม่ฮ่องสอน,มีนาคม,ขายส่ง/ขายปลีก,1,1.0
แม่ฮ่องสอน,มีนาคม,ผลิต,0,0.0
แม่ฮ่องสอน,มีนาคม,บริการ,1,1.0
แม่ฮ่องสอน,เมษายน,ขายส่ง/ขายปลีก,1,5.0
แม่ฮ่องสอน,เมษายน,ผลิต,0,0.0
แม่ฮ่องสอน,เมษายน,บริการ,5,17.1
แม่ฮ่องสอน,พฤษภาคม,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,พฤษภาคม,ผลิต,0,0.0
แม่ฮ่องสอน,พฤษภาคม,บริการ,1,2.0
แม่ฮ่องสอน,มิถุนายน,ขายส่ง/ขายปลีก,2,4.0
แม่ฮ่องสอน,มิถุนายน,ผลิต,2,9.0
แม่ฮ่องสอน,มิถุนายน,บริการ,3,11.0
แม่ฮ่องสอน,กรกฎาคม,ขายส่ง/ขายปลีก,3,4.0
แม่ฮ่องสอน,กรกฎาคม,ผลิต,0,0.0
แม่ฮ่องสอน,กรกฎาคม,บริการ,7,16.0
แม่ฮ่องสอน,สิงหาคม,ขายส่ง/ขายปลีก,2,5.0
แม่ฮ่องสอน,สิงหาคม,ผลิต,0,0.0
แม่ฮ่องสอน,สิงหาคม,บริการ,3,2.7
แม่ฮ่องสอน,กันยายน,ขายส่ง/ขายปลีก,4,4.1
แม่ฮ่องสอน,กันยายน,ผลิต,1,2.0
แม่ฮ่องสอน,กันยายน,บริการ,2,6.0
แม่ฮ่องสอน,ตุลาคม,ขายส่ง/ขายปลีก,1,1.0
แม่ฮ่องสอน,ตุลาคม,ผลิต,0,0.0
แม่ฮ่องสอน,ตุลาคม,บริการ,2,6.0
แม่ฮ่องสอน,พฤศจิกายน,ขายส่ง/ขายปลีก,1,2.0
แม่ฮ่องสอน,พฤศจิกายน,ผลิต,1,5.0
แม่ฮ่องสอน,พฤศจิกายน,บริการ,1,1.2
แม่ฮ่องสอน,ธันวาคม,ขายส่ง/ขายปลีก,0,0.0
แม่ฮ่องสอน,ธันวาคม,ผลิต,0,0.0
แม่ฮ่องสอน,ธันวาคม,บริการ,2,3.0
ลำปาง,มกราคม,ขายส่ง/ขายปลีก,14,27.5
ลำปาง,มกราคม,ผลิต,6,2.05
ลำปาง,มกราคม,บริการ,19,28.4
ลำปาง,กุมภาพันธ์,ขายส่ง/ขายปลีก,18,26.09
